0	0.5	1.0
1	0.7	0.8
2	0.3	0.8
3	0.8	0.6
4	0.6	0.6
5	0.4	0.6
6	0.2	0.6
7	0.85	0.4
8	0.75	0.4
9	0.65	0.4
10	0.55	0.4
11	0.45	0.4
12	0.35	0.4
13	0.25	0.4
14	0.15	0.4
15	0.875	0.2
16	0.825	0.2
17	0.775	0.2
18	0.725	0.2
19	0.675	0.2
20	0.625	0.2
21	0.575	0.2
22	0.525	0.2
23	0.475	0.2
24	0.425	0.2
25	0.375	0.2
26	0.325	0.2
27	0.275	0.2
28	0.225	0.2
29	0.175	0.2
30	0.125	0.2
